X,Y,fid,GEOID,NAME,UATYPE,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,Tmax1,icon_url
-71.065085,43.390571,"1079","29265","Farmington, NH Urban Cluster",C,"3614410","0",1.396,0,43.390571,-71.065085,12.3230924606323,./0.png
-108.160222,36.745269,"1080","29278","Farmington, NM Urbanized Area",U,"91473035","466227",35.318,0.18,36.745269,-108.160222,17.2995624542236,./0.png
-77.589448,35.584367,"1081","29305","Farmville, NC Urban Cluster",C,"9089460","50344",3.509,0.019,35.584367,-77.589448,30.6006698608398,./0.png
-78.39096,37.286016,"1082","29332","Farmville, VA Urban Cluster",C,"17850998","180777",6.892,0.07,37.286016,-78.39096,29.0076923370361,./0.png
-87.830734,33.694826,"1083","29359","Fayette, AL Urban Cluster",C,"7298048","0",2.818,0,33.694826,-87.830734,30.0087871551514,./0.png
-92.688363,39.148113,"1084","29413","Fayette, MO Urban Cluster",C,"4058636","13515",1.567,0.005,39.148113,-92.688363,22.3928909301758,./0.png
-78.97684,35.052628,"1085","29440","Fayetteville, NC Urbanized Area",U,"513078427","5422448",198.101,2.094,35.052628,-78.97684,30.6361427307129,./0.png
-86.574431,35.115318,"1086","29467","Fayetteville, TN Urban Cluster",C,"25113943","0",9.697,0,35.115318,-86.574431,28.6278800964355,./0.png
-94.179758,36.267415,"1087","29494","Fayetteville--Springdale--Rogers, AR--MO Urbanized Area",U,"486610656","5970737",187.881,2.305,36.267415,-94.179758,25.0611877441406,./0.png
-79.086445,35.800108,"1088","29510","Fearrington Village, NC Urban Cluster",C,"6028378","23451",2.328,0.009,35.800108,-79.086445,28.8580150604248,./0.png
-75.771249,38.69612,"1089","29521","Federalsburg, MD Urban Cluster",C,"5106851","52160",1.972,0.02,38.69612,-75.771249,22.3076324462891,./0.png
-80.594632,27.76795,"1090","29548","Fellsmere, FL Urban Cluster",C,"4874227","0",1.882,0,27.76795,-80.594632,27.794527053833,./0.png
-96.069742,46.289201,"1091","29575","Fergus Falls, MN Urban Cluster",C,"15831662","1318518",6.113,0.509,46.289201,-96.069742,5.57366037368774,./0.png
-81.550684,30.641696,"1092","29602","Fernandina Beach, FL Urban Cluster",C,"62388821","85566",24.088,0.033,30.641696,-81.550684,28.5545063018799,./0.png
-119.228975,39.598047,"1093","29656","Fernley, NV Urban Cluster",C,"26695195","0",10.307,0,39.598047,-119.228975,16.5748767852783,./0.png
-91.556864,31.6388,"1094","29683","Ferriday, LA Urban Cluster",C,"11659127","0",4.502,0,31.6388,-91.556864,30.465934753418,./0.png
-114.613149,42.565842,"1095","29698","Filer, ID Urban Cluster",C,"2928861","1682",1.131,0.001,42.565842,-114.613149,12.8068590164185,./0.png
-118.91565,34.4019,"1096","29710","Fillmore, CA Urban Cluster",C,"6966244","1775",2.69,0.001,34.4019,-118.91565,19.4360256195068,./0.png
-83.640581,41.052564,"1097","29737","Findlay, OH Urban Cluster",C,"61773195","404737",23.851,0.156,41.052564,-83.640581,25.4413967132568,./0.png
-120.459006,36.860053,"1098","29764","Firebaugh, CA Urban Cluster",C,"3757142","0",1.451,0,36.860053,-120.459006,24.2176704406738,./0.png
-104.944081,40.118686,"1099","29775","Firestone--Frederick, CO Urban Cluster",C,"26294826","189947",10.152,0.073,40.118686,-104.944081,8.22907447814941,./0.png
-83.257838,31.712975,"1100","29791","Fitzgerald, GA Urban Cluster",C,"22744401","537923",8.782,0.208,31.712975,-83.257838,30.8785381317139,./0.png
-111.623994,35.1995,"1101","29818","Flagstaff, AZ Urbanized Area",U,"90134072","59774",34.801,0.023,35.1995,-111.623994,19.9799270629883,./0.png
-83.734951,38.423585,"1102","29845","Flemingsburg, KY Urban Cluster",C,"5187667","11829",2.003,0.005,38.423585,-83.734951,28.8368244171143,./0.png
-83.694698,42.988756,"1103","29872","Flint, MI Urbanized Area",U,"611011529","18822831",235.913,7.268,42.988756,-83.694698,18.6634883880615,./0.png
-88.485968,38.671793,"1104","29899","Flora, IL Urban Cluster",C,"5907560","0",2.281,0,38.671793,-88.485968,22.4868087768555,./0.png
-87.670032,34.880869,"1105","29953","Florence, AL Urbanized Area",U,"161204491","1787494",62.241,0.69,34.880869,-87.670032,27.7515125274658,./0.png
-111.376412,33.060988,"1106","29980","Florence, AZ Urban Cluster",C,"7499413","1075",2.896,0,33.060988,-111.376412,29.1640949249268,./0.png
-105.1234,38.39098,"1107","30007","Florence, CO Urban Cluster",C,"10075022","0",3.89,0,38.39098,-105.1234,15.5621757507324,./0.png
-124.108268,43.994236,"1108","30034","Florence, OR Urban Cluster",C,"18783463","57546",7.252,0.022,43.994236,-124.108268,15.3320159912109,./0.png
-79.809021,34.202201,"1109","30061","Florence, SC Urbanized Area",U,"183828914","1317416",70.977,0.509,34.202201,-79.809021,31.1459999084473,./0.png
-98.156623,29.14131,"1110","30088","Floresville, TX Urban Cluster",C,"9684432","13906",3.739,0.005,29.14131,-98.156623,28.5095672607422,./0.png
-66.599266,18.417749,"1111","30115","Florida--Imbéry--Barceloneta, PR Urbanized Area",U,"118669502","48143",45.819,0.019,18.417749,-66.599266,,./0.png
-101.338075,33.983179,"1112","30142","Floydada, TX Urban Cluster",C,"4296958","0",1.659,0,33.983179,-101.338075,29.4234390258789,./0.png
-87.686189,30.349787,"1113","30171","Foley, AL Urban Cluster",C,"78132122","3380262",30.167,1.305,30.349787,-87.686189,27.8990440368652,./0.png
-82.002682,30.839274,"1114","30196","Folkston, GA Urban Cluster",C,"12444170","166069",4.805,0.064,30.839274,-82.002682,29.7466201782227,./0.png
-88.441302,43.781484,"1115","30223","Fond du Lac, WI Urbanized Area",U,"74810485","849257",28.884,0.328,43.781484,-88.441302,6.73135185241699,./0.png
-92.418674,33.817036,"1116","30250","Fordyce, AR Urban Cluster",C,"10823078","0",4.179,0,33.817036,-92.418674,25.3395843505859,./0.png
-89.473093,32.365026,"1117","30277","Forest, MS Urban Cluster",C,"9342386","0",3.607,0,32.365026,-89.473093,28.9657535552979,./0.png
-93.640226,43.261332,"1118","30304","Forest City, IA Urban Cluster",C,"6877518","0",2.655,0,43.261332,-93.640226,8.3347635269165,./0.png
-81.877374,35.330746,"1119","30331","Forest City, NC Urban Cluster",C,"90868611","213173",35.085,0.082,35.330746,-81.877374,26.1950225830078,./0.png
-92.960338,45.285152,"1120","30358","Forest Lake, MN Urban Cluster",C,"46346488","12485571",17.894,4.821,45.285152,-92.960338,6.91424322128296,./0.png
-122.893091,38.473858,"1121","30385","Forestville, CA Urban Cluster",C,"11224865","71200",4.334,0.027,38.473858,-122.893091,22.4180164337158,./0.png
-124.382433,47.950823,"1122","30412","Forks, WA Urban Cluster",C,"6288410","0",2.428,0,47.950823,-124.382433,12.1867637634277,./0.png
-96.433992,32.733207,"1123","30439","Forney, TX Urban Cluster",C,"48401599","75353",18.688,0.029,32.733207,-96.433992,27.8670215606689,./0.png
-90.785982,35.009508,"1124","30466","Forrest City, AR Urban Cluster",C,"15104711","29094",5.832,0.011,35.009508,-90.785982,24.0645771026611,./0.png
-83.947849,33.039209,"1125","30493","Forsyth, GA Urban Cluster",C,"10649330","41820",4.112,0.016,33.039209,-83.947849,29.5308399200439,./0.png
-93.193555,36.726291,"1126","30520","Forsyth, MO Urban Cluster",C,"14810979","30135",5.719,0.012,36.726291,-93.193555,24.7129096984863,./0.png
-88.827621,43.005642,"1127","30547","Fort Atkinson, WI Urban Cluster",C,"28966773","845492",11.184,0.326,43.005642,-88.827621,10.1504344940186,./0.png
-123.786707,39.422456,"1128","30574","Fort Bragg, CA Urban Cluster",C,"20224174","498318",7.809,0.192,39.422456,-123.786707,20.1456069946289,./0.png
-87.580317,38.241076,"1129","30601","Fort Branch, IN Urban Cluster",C,"4757302","47251",1.837,0.018,38.241076,-87.580317,26.6448745727539,./0.png
-105.058836,40.499545,"1130","30628","Fort Collins, CO Urbanized Area",U,"282422437","16268972",109.044,6.281,40.499545,-105.058836,9.90585327148438,./0.png
-109.059913,35.744301,"1131","30655","Fort Defiance, AZ--NM Urban Cluster",C,"7386357","0",2.852,0,35.744301,-109.059913,18.9917812347412,./0.png
-94.183965,42.510479,"1132","30682","Fort Dodge, IA Urban Cluster",C,"33098249","138465",12.779,0.053,42.510479,-94.183965,10.2863864898682,./0.png
-116.690324,35.26146,"1133","30736","Fort Irwin, CA Urban Cluster",C,"7751669","0",2.993,0,35.26146,-116.690324,22.4189567565918,./0.png
-92.101273,37.846348,"1134","30748","Fort Leonard Wood, MO Urban Cluster",C,"67184834","123267",25.94,0.048,37.846348,-92.101273,24.0678997039795,./0.png
-104.794704,40.08806,"1135","30755","Fort Lupton, CO Urban Cluster",C,"13798203","0",5.328,0,40.08806,-104.794704,8.22907447814941,./0.png
-91.334287,40.629756,"1136","30763","Fort Madison, IA--IL Urban Cluster",C,"10843891","28886",4.187,0.011,40.629756,-91.334287,16.5074977874756,./0.png
-81.795336,27.75587,"1137","30790","Fort Meade, FL Urban Cluster",C,"14549918","487352",5.618,0.188,27.75587,-81.795336,31.01611328125,./0.png
-103.800077,40.251686,"1138","30817","Fort Morgan, CO Urban Cluster",C,"12772590","0",4.932,0,40.251686,-103.800077,9.13194942474365,./0.png
-85.709231,34.45576,"1139","30844","Fort Payne, AL Urban Cluster",C,"11207478","13274",4.327,0.005,34.45576,-85.709231,29.5437049865723,./0.png
-74.5981,42.917788,"1140","30858","Fort Plain, NY Urban Cluster",C,"9757875","363361",3.768,0.14,42.917788,-74.5981,10.1552715301514,./0.png
-93.213757,31.067239,"1141","30871","Fort Polk, LA Urban Cluster",C,"33437851","34433",12.91,0.013,31.067239,-93.213757,30.5833015441895,./0.png
-94.703504,37.830598,"1142","30898","Fort Scott, KS Urban Cluster",C,"10836780","12152",4.184,0.005,37.830598,-94.703504,22.139310836792,./0.png
-94.3767,35.47902,"1143","30925","Fort Smith, AR--OK Urbanized Area",U,"183350848","2578744",70.792,0.996,35.47902,-94.3767,25.3298721313477,./0.png
-102.882701,30.892709,"1144","30952","Fort Stockton, TX Urban Cluster",C,"15366151","0",5.933,0,30.892709,-102.882701,31.3073806762695,./0.png
-124.143155,40.579796,"1145","30979","Fortuna, CA Urban Cluster",C,"22505594","639",8.689,0,40.579796,-124.143155,19.6881866455078,./0.png
-83.889126,32.550906,"1146","31033","Fort Valley, GA Urban Cluster",C,"12541923","32622",4.842,0.013,32.550906,-83.889126,30.3294258117676,./0.png
-86.669611,30.432627,"1147","31060","Fort Walton Beach--Navarre--Wright, FL Urbanized Area",U,"312425907","26274867",120.628,10.145,30.432627,-86.669611,27.3393440246582,./0.png
-85.138898,41.100389,"1148","31087","Fort Wayne, IN Urbanized Area",U,"445938033","1085682",172.178,0.419,41.100389,-85.138898,21.3669128417969,./0.png
-83.4137,41.159927,"1149","31114","Fostoria, OH Urban Cluster",C,"17133293","211562",6.615,0.082,41.159927,-83.4137,25.4413967132568,./0.png
-81.688494,28.28516,"1150","31150","Four Corners, FL Urban Cluster",C,"87777209","5565368",33.891,2.149,28.28516,-81.688494,30.746654510498,./0.png
-111.191753,45.662393,"1151","31158","Four Corners, MT Urban Cluster",C,"7978901","96785",3.081,0.037,45.662393,-111.191753,9.34732437133789,./0.png
-84.08599,42.656371,"1152","31168","Fowlerville, MI Urban Cluster",C,"9497847","109110",3.667,0.042,42.656371,-84.08599,19.2626667022705,./0.png
-83.737571,43.332753,"1153","31195","Frankenmuth, MI Urban Cluster",C,"7116007","6537",2.748,0.003,43.332753,-83.737571,16.4120483398438,./0.png
-86.514895,40.28326,"1154","31222","Frankfort, IN Urban Cluster",C,"20067664","0",7.748,0,40.28326,-86.514895,22.0865650177002,./0.png
-84.89466,38.196014,"1155","31249","Frankfort, KY Urban Cluster",C,"55891628","990201",21.58,0.382,38.196014,-84.89466,28.1193199157715,./0.png
-86.581032,36.725774,"1156","31276","Franklin, KY Urban Cluster",C,"13939909","23076",5.382,0.009,36.725774,-86.581032,28.3197917938232,./0.png
-91.504414,29.803285,"1157","31303","Franklin, LA Urban Cluster",C,"27199954","420987",10.502,0.163,29.803285,-91.504414,29.4847183227539,./0.png
-71.622554,43.445618,"1158","31330","Franklin, NH Urban Cluster",C,"16671468","281383",6.437,0.109,43.445618,-71.622554,11.0098876953125,./0.png
-83.384666,35.185699,"1159","31384","Franklin, NC Urban Cluster",C,"23676012","604196",9.141,0.233,35.185699,-83.384666,26.1806297302246,./0.png
-79.838336,41.39626,"1160","31411","Franklin (Venango County), PA Urban Cluster",C,"16104943","226255",6.218,0.087,41.39626,-79.838336,28.4617805480957,./0.png
-76.938609,36.681452,"1161","31438","Franklin, VA Urban Cluster",C,"17755084","91870",6.855,0.035,36.681452,-76.938609,30.1214904785156,./0.png
-74.546082,41.16921,"1162","31450","Franklin--Highland Lake, NJ Urban Cluster",C,"84336261","3305453",32.562,1.276,41.16921,-74.546082,13.067608833313,./0.png
-90.148295,30.846598,"1163","31465","Franklinton, LA Urban Cluster",C,"7414890","7995",2.863,0.003,30.846598,-90.148295,30.041431427002,./0.png
-105.798883,39.935988,"1164","31478","Fraser, CO Urban Cluster",C,"5790231","0",2.236,0,39.935988,-105.798883,5.55782699584961,./0.png
-118.945784,34.818946,"1165","31492","Frazier Park, CA Urban Cluster",C,"6539298","5006",2.525,0.002,34.818946,-118.945784,22.0595550537109,./0.png
-77.408163,39.415817,"1166","31519","Frederick, MD Urbanized Area",U,"190183424","1223042",73.43,0.472,39.415817,-77.408163,17.0556831359863,./0.png
-99.014399,34.391193,"1167","31546","Frederick, OK Urban Cluster",C,"5771782","0",2.228,0,34.391193,-99.014399,25.3474044799805,./0.png
-98.869231,30.273813,"1168","31573","Fredericksburg, TX Urban Cluster",C,"19647084","16099",7.586,0.006,30.273813,-98.869231,23.9049224853516,./0.png
-77.502692,38.282028,"1169","31600","Fredericksburg, VA Urbanized Area",U,"201972226","1619252",77.982,0.625,38.282028,-77.502692,22.8739814758301,./0.png
-90.289915,37.561065,"1170","31627","Fredericktown, MO Urban Cluster",C,"6048892","8668",2.335,0.003,37.561065,-90.289915,22.0645580291748,./0.png
-89.63027,42.293495,"1171","31681","Freeport, IL Urban Cluster",C,"35958131","178583",13.884,0.069,42.293495,-89.63027,11.8480558395386,./0.png
-85.951597,43.465758,"1172","31735","Fremont, MI Urban Cluster",C,"8160104","56396",3.151,0.022,43.465758,-85.951597,11.0987710952759,./0.png
-96.494819,41.440935,"1173","31762","Fremont, NE Urban Cluster",C,"28205719","1080046",10.89,0.417,41.440935,-96.494819,10.8789415359497,./0.png
-83.118293,41.349654,"1174","31789","Fremont, OH Urban Cluster",C,"31869461","761346",12.305,0.294,41.349654,-83.118293,24.2185211181641,./0.png
-119.761114,36.787755,"1175","31843","Fresno, CA Urbanized Area",U,"441049776","3224371",170.29,1.245,36.787755,-119.761114,25.0641822814941,./0.png
-102.72174,34.639737,"1176","31870","Friona, TX Urban Cluster",C,"3512243","0",1.356,0,34.639737,-102.72174,28.3479328155518,./0.png
-101.591624,35.638345,"1177","31897","Fritch, TX Urban Cluster",C,"8750286","0",3.379,0,35.638345,-101.591624,28.1405563354492,./0.png
-78.165713,38.93311,"1178","31924","Front Royal, VA Urban Cluster",C,"44528150","570810",17.192,0.22,38.93311,-78.165713,19.447868347168,./0.png
-81.559135,27.733078,"1179","31978","Frostproof, FL Urban Cluster",C,"19868793","4989284",7.671,1.926,27.733078,-81.559135,30.0080699920654,./0.png
-88.879996,36.504438,"1180","32032","Fulton, KY--TN Urban Cluster",C,"7335694","45760",2.832,0.018,36.504438,-88.879996,24.805627822876,./0.png
-88.404964,34.272094,"1181","32059","Fulton, MS Urban Cluster",C,"8745369","0",3.377,0,34.272094,-88.404964,27.5101680755615,./0.png
-91.949109,38.852856,"1182","32086","Fulton, MO Urban Cluster",C,"17025785","142801",6.574,0.055,38.852856,-91.949109,22.5489139556885,./0.png
-86.013753,33.982171,"1183","32113","Gadsden, AL Urbanized Area",U,"186453391","7387226",71.99,2.852,33.982171,-86.013753,30.2861595153809,./0.png
-81.656738,35.085468,"1184","32140","Gaffney, SC Urban Cluster",C,"48025862","144009",18.543,0.056,35.085468,-81.656738,27.5773811340332,./0.png
-82.371036,29.656824,"1185","32167","Gainesville, FL Urbanized Area",U,"225553278","3800127",87.087,1.467,29.656824,-82.371036,31.5291805267334,./0.png
-83.855497,34.262481,"1186","32194","Gainesville, GA Urbanized Area",U,"327017903","7842567",126.262,3.028,34.262481,-83.855497,26.7037773132324,./0.png
-97.13669,33.629767,"1187","32221","Gainesville, TX Urban Cluster",C,"21329732","12431",8.235,0.005,33.629767,-97.13669,25.4162864685059,./0.png
-80.910802,36.66996,"1188","32248","Galax, VA Urban Cluster",C,"15380699","40227",5.939,0.016,36.66996,-80.910802,27.5382061004639,./0.png
-90.431199,42.419095,"1189","32275","Galena, IL Urban Cluster",C,"4773207","0",1.843,0,42.419095,-90.431199,11.7589864730835,./0.png
-94.635287,37.069889,"1190","32302","Galena, KS--MO Urban Cluster",C,"4074467","12078",1.573,0.005,37.069889,-94.635287,24.2357616424561,./0.png
-90.355829,40.941849,"1191","32329","Galesburg, IL Urban Cluster",C,"55962512","174726",21.607,0.067,40.941849,-90.355829,15.6429233551025,./0.png
-82.806993,40.731873,"1192","32356","Galion, OH Urban Cluster",C,"23476336","79699",9.064,0.031,40.731873,-82.806993,26.7054023742676,./0.png
-90.321378,29.492773,"1193","32383","Galliano--Larose--Cut Off, LA Urban Cluster",C,"41851640","713518",16.159,0.275,29.492773,-90.321378,28.3925876617432,./0.png
-108.741039,35.521098,"1194","32437","Gallup, NM Urban Cluster",C,"31419076","0",12.131,0,35.521098,-108.741039,18.7014980316162,./0.png
-121.300265,38.269332,"1195","32451","Galt, CA Urban Cluster",C,"20505283","0",7.917,0,38.269332,-121.300265,25.8828277587891,./0.png
-94.822135,29.287801,"1196","32491","Galveston, TX Urban Cluster",C,"30384297","2933753",11.731,1.133,29.287801,-94.822135,27.4550762176514,./0.png
145.732025,15.163811,"1197","32506","Garapan--Dandan, MP Urban Cluster",C,"59459706","185857",22.958,0.072,15.163811,145.732025,,./0.png
-100.852871,37.972333,"1198","32518","Garden City, KS Urban Cluster",C,"33409113","67931",12.899,0.026,37.972333,-100.852871,14.2501335144043,./0.png
-119.736521,38.926121,"1199","32572","Gardnerville Ranchos, NV Urban Cluster",C,"31754915","49380",12.261,0.019,38.926121,-119.736521,17.308235168457,./0.png
-93.604622,43.099499,"1200","32599","Garner, IA Urban Cluster",C,"4175654","0",1.612,0,43.099499,-93.604622,9.39173698425293,./0.png
-95.24312,38.282812,"1201","32626","Garnett, KS Urban Cluster",C,"5048386","41594",1.949,0.016,38.282812,-95.24312,18.2196941375732,./0.png
-81.089785,41.27377,"1202","32637","Garrettsville, OH Urban Cluster",C,"17144266","53204",6.619,0.021,41.27377,-81.089785,28.0130653381348,./0.png
-81.151724,35.258871,"1203","32653","Gastonia, NC--SC Urbanized Area",U,"358960218","2109385",138.595,0.814,35.258871,-81.151724,27.9736461639404,./0.png
-97.739873,31.438195,"1204","32707","Gatesville, TX Urban Cluster",C,"16731872","17659",6.46,0.007,31.438195,-97.739873,27.5267925262451,./0.png
-88.63762,30.451498,"1205","32720","Gautier, MS Urban Cluster",C,"7940762","51720",3.066,0.02,30.451498,-88.63762,30.2408847808838,./0.png
-84.680677,44.989318,"1206","32734","Gaylord, MI Urban Cluster",C,"26463401","2264668",10.218,0.874,44.989318,-84.680677,4.5379204750061,./0.png
-90.154855,41.449963,"1207","32761","Geneseo, IL Urban Cluster",C,"7920806","20814",3.058,0.008,41.449963,-90.154855,14.56507396698,./0.png
